date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2023-03-21,1.4,-0.62,-0.6,-2.6,,-13,86,74.4,78,70,-2.1,-4.6,-4.5,-7,80,47.5,51.5,23,97,30,101.74,100.95,100.92,100.1,99.99,99.21,99.18,98.37,24100,24100,24100,24100,2.7,2.4,2.5,2.2,18.6,0,0,0,0,0,0,0,30,07:03:00,1679391180,7.05,19:13:00,1679434980,19.22,12.17,3,3,2,2,-5,-5,,,,,,8,7.1,7,6,,,,
2023-03-20,0.2,-1.6,-1.5,-3.2,,-14,85,72.8,72,59,-2.3,-5.9,-5.2,-8.2,76,54.88,51.5,27,105,26,100.08,99.73,99.81,99.54,98.35,98.01,98.09,97.83,24100,23433.3,16100,8100,2.7,2.5,2.5,2.3,19.5,0,0,0,0,0,0,0,30,07:05:00,1679304900,7.08,19:12:00,1679348520,19.2,12.12,3,3,-1,0,-4,-4,,,,,,8,5.9,4,0,,,,
2023-03-19,4.4,0.38,1.3,-1.8,,-9,100,95,88.5,77,4.2,-0.4,-0.4,-5,55,29.79,30,5,73,26,100.83,100,100.03,99.22,99.09,98.28,98.3,97.52,24100,11262.5,12250,400,2.8,2.5,2.5,2.3,16.7,0,0,0,0,6.2,6.2,0,34,07:07:00,1679218620,7.12,19:10:00,1679262000,19.17,12.05,1,1,4,4,-2,-2,,,,,,8,4.2,4,0,,,,
2023-03-18,1.6,0.19,0.05,-1.5,,-8,99,96.6,96.5,94,0.9,-0.3,-0.4,-1.6,36,24.92,22.5,9,47,31,100.85,100.23,100.17,99.48,99.11,98.5,98.44,97.76,24100,11162.5,12450,800,2.4,2.3,2.3,2.2,17.9,0,0,0,0,0,0,0,40,07:09:00,1679132340,7.15,19:09:00,1679175540,19.15,12,2,2,1,1,-2,-2,,,,,,8,7.6,7.5,7,,,,
2023-03-17,0.4,-0.26,-0.45,-1.3,,-7,100,98.8,96.5,93,0.1,-0.4,-0.4,-0.9,31,23.5,24,17,49,34,99.43,99.25,99.29,99.15,97.71,97.54,97.58,97.44,24100,5258.3,12150,200,3,2.7,2.7,2.4,18.4,0,0,0,0,3.8,0,4.6,41,07:11:00,1679046060,7.18,19:08:00,1679089080,19.13,11.95,1,3,2,2,-1,-1,,,,,,8,7.3,5.5,3,,,,
2023-03-16,0.4,-0.42,-0.4,-1.2,,-9,100,98.5,96,92,0.1,-0.6,-1.1,-2.3,45,31.12,32,19,64,8,100.59,99.74,99.99,99.4,98.85,98.02,98.26,97.68,24100,2483.3,12250,400,3.1,2.7,2.8,2.6,18.4,0,0,0,0,10.8,6.6,6.4,47,07:13:00,1678959780,7.22,19:06:00,1679002560,19.1,11.88,1,1,0,1,-1,-1,,,,,,8,6.1,5.5,3,,,,
2023-03-15,-1,-3.14,-2.9,-4.8,,-11,97,91.1,91.5,86,-2.2,-4.4,-4.2,-6.2,35,24.21,23,11,63,11,102.08,101.57,101.44,100.8,100.31,99.81,99.68,99.05,24100,21462.5,12450,800,2.8,2.6,2.6,2.4,20.9,0,0,0,0,2.4,0,3.4,40,07:15:00,1678873500,7.25,19:05:00,1678916100,19.08,11.83,3,3,-1,-1,-1,-1,,,,,,8,7.7,7.5,7,,,,
2023-03-14,0.5,-2.52,-2.5,-5.5,,-12,95,82.1,79,63,-3.3,-5.3,-5,-6.7,29,20.75,19,9,40,3,102.17,101.93,101.9,101.63,100.4,100.16,100.14,99.87,24100,24100,24100,24100,2.7,2.4,2.5,2.2,20.5,0,0,0,0,0,0,0,41,07:17:00,1678787220,7.28,19:03:00,1678829580,19.05,11.77,4,4,1,1,-5,-5,,,,,,7,4.2,3.5,0,,,,
2023-03-13,0.6,-1.22,-1.5,-3.6,,-10,99,92.2,91,83,-1.8,-2.4,-2.5,-3.3,43,31,33,23,59,3,101.63,101.29,101.34,101.05,99.87,99.53,99.59,99.3,24100,21537.5,12650,1200,3,2.8,2.8,2.5,19.5,0,0,0,0,0,0,0,42,07:19:00,1678700940,7.32,19:02:00,1678743120,19.03,11.72,3,3,1,2,-4,-4,,,,,,8,6.5,5.5,3,,,,
2023-03-12,-0.5,-1.47,-1.45,-2.4,,-10,99,93.6,92.5,86,-1.4,-2.4,-2.1,-2.8,41,32.09,31.5,22,63,36,101.11,100.96,100.84,100.57,99.36,99.21,99.1,98.83,24100,15056.5,12450,800,3.4,3,3,2.6,19.4,0,0,0,0,0,0,0,42,07:21:00,1678614660,7.35,19:00:00,1678656600,19,11.65,2,2,0,0,-2,-2,,,,,,8,6.1,4.5,1,,,,
2023-03-11,0.1,-0.2,-0.25,-0.6,,-8,99,97.5,96,93,-0.2,-0.6,-0.7,-1.2,46,36.75,38,30,71,3,100.52,99.4,99.59,98.66,98.79,97.68,97.88,96.96,24100,3741.7,12450,800,3.4,2.5,2.8,2.1,18.2,0,0,0,0,12,0,12.4,39,06:23:00,1678528380,6.38,17:59:00,1678570140,17.98,11.6,1,1,1,1,-1,-1,,,,,,8,5,5,2,,,,
2023-03-10,0,-1.08,-1.14,-2.3,,-11,97,93.5,92,87,-0.9,-2,-2.4,-3.9,48,39.21,41,34,72,35,99.28,99.11,99.05,98.82,97.56,97.39,97.33,97.11,24100,7816.7,12650,1200,2.7,2.5,2.5,2.3,19.1,0,0,0,0,4.2,0,7.2,30,06:25:00,1678442100,6.42,17:58:00,1678483680,17.97,11.55,1,1,0,0,0,0,,,,,,8,8,8,8,,,,
2023-03-09,0.3,-1.02,-0.9,-2.1,,-10,97,87.5,89,81,-1.1,-2.9,-2.7,-4.3,61,45.62,47.5,34,92,3,99.52,99.43,99.41,99.31,97.8,97.71,97.69,97.59,24100,22966.7,20100,16100,3.2,3,2.9,2.6,18.9,0,0,0,0,0,0,0,29,06:27:00,1678355820,6.45,17:56:00,1678397160,17.93,11.48,2,2,0,0,-3,-3,,,,,,8,7.4,6.5,5,,,,
2023-03-08,0.1,-0.3,-0.35,-0.8,,-9,100,98.3,98,96,-0.2,-0.5,-0.6,-1,51,37.92,41,31,72,5,100.04,99.82,99.74,99.45,98.31,98.1,98.02,97.73,16100,8187.5,8650,1200,3.3,3.1,3.1,2.9,18.4,0,0,0,0,0.2,0,0.2,30,06:29:00,1678269540,6.48,17:55:00,1678310700,17.92,11.43,2,2,1,1,-1,-1,,,,,,8,7.8,6,4,,,,
2023-03-07,1.4,-1.45,-1.35,-4.1,,-10,100,94.8,91,82,1.1,-2.2,-2.6,-6.4,33,21.12,18.5,4,57,8,99.97,99.75,99.76,99.55,98.24,98.02,98.03,97.83,24100,8320.8,12250,400,3.4,2.6,2.8,2.3,19.4,0,0,0,0,7.6,6.8,1,37,06:31:00,1678183260,6.52,17:53:00,1678224180,17.88,11.37,1,1,2,2,0,0,,,,,,8,6.4,6,4,,,,
2023-03-06,-1.5,-3.02,-3.3,-5.1,,-9,97,89.9,89,81,-3,-4.5,-4.5,-6.1,20,11.83,14,8,,,99.72,99.42,99.47,99.21,97.99,97.69,97.74,97.48,24100,23700,21700,19300,2.6,2.3,2.2,1.9,21.3,0,0,0,0,0,0,0.2,39,06:33:00,1678096980,6.55,17:52:00,1678137720,17.87,11.32,2,2,0,0,-7,-7,,,,,,8,7.2,7,6,,,,
2023-03-05,-3.2,-7.17,-7.44,-11.7,,-20,88,73.2,71,54,-5.9,-11.4,-9.9,-13.9,32,18.79,20,8,42,30,99.43,99.16,99.2,98.97,97.69,97.43,97.47,97.24,24100,24100,24100,24100,2.4,2.2,2.2,2.1,25.4,0,0,0,0,0,0,0,43,06:35:00,1678010700,6.58,17:50:00,1678051200,17.83,11.25,2,2,-4,-4,-8,-8,,,,,,8,3.6,4,0,,,,
2023-03-04,-3.6,-6.2,-7.25,-10.9,,-18,74,64.8,62.5,51,-11,-11.8,-12.1,-13.1,48,33.79,34.5,21,63,32,99.88,99.64,99.66,99.44,98.13,97.9,97.92,97.71,24100,24100,24100,24100,2.4,2.3,2.3,2.2,25.2,0,0,0,0,0,0,0,43,06:37:00,1677924420,6.62,17:49:00,1677964740,17.82,11.2,2,2,-5,-2,-10,-10,,,,,,7,2.6,3.5,0,,,,
2023-03-03,-3.2,-6.53,-7.25,-11.3,,-19,90,72.5,72,54,-8.8,-10.8,-10.8,-12.8,34,17.42,19.5,5,47,33,100.08,99.53,99.6,99.11,98.33,97.79,97.86,97.38,24100,24100,24100,24100,2.6,2.4,2.4,2.2,25.2,0,0,0,0,0,0,0,13,06:39:00,1677838140,6.65,17:47:00,1677878220,17.78,11.13,2,2,-5,-3,-10,-10,,,,,,7,2.7,3.5,0,,,,
2023-03-02,-3.8,-7.6,-7.5,-11.2,,-23,81,66.6,63,45,-10.1,-13,-12.3,-14.6,50,41.5,40.5,31,71,31,100.66,100.25,100.31,99.96,98.89,98.49,98.55,98.21,24100,24100,24100,24100,2.4,2.3,2.3,2.2,25.5,0,0,0,0,0,0,0,45,06:40:00,1677751800,6.67,17:46:00,1677791760,17.77,11.1,3,3,-5,-5,-11,-11,,,,,,8,4.2,4,0,,,,
2023-03-01,-7.4,-9.97,-9.69,-12,,-22,78,70.2,69.5,61,-12.5,-14.5,-14.2,-15.9,45,31.38,31.5,18,61,32,101.79,101.29,101.24,100.68,99.99,99.5,99.45,98.91,24100,23100,20100,16100,2.3,2.3,2.2,2.2,27.7,0,0,0,0,0,0,0,45,06:42:00,1677665520,6.7,17:44:00,1677705240,17.73,11.03,2,2,-8,-8,-12,-11,,,,,,8,5.8,4.5,1,,,,
2023-02-28,-10,-12.61,-13.85,-17.7,,-25,76,65,65.5,55,-15.6,-18,-18.3,-21,24,16.58,16,8,38,36,101.89,101.61,101.49,101.09,100.09,99.81,99.69,99.3,24100,23500,21700,19300,2.6,2.4,2.4,2.2,31.9,0,0,0,0,0,0,0,45,06:44:00,1677579240,6.73,17:43:00,1677618780,17.72,10.98,2,2,-10,-10,-14,-14,,,,,,7,5.3,4,1,,,,
2023-02-27,-10.7,-13.53,-13.55,-16.4,,-27,77,64.3,66,55,-17.8,-19,-19.3,-20.8,30,21.83,20.5,11,45,32,101.05,100.67,100.7,100.35,99.26,98.88,98.91,98.56,24100,24100,24100,24100,2.6,2.2,2.4,2.1,31.6,0,0,0,0,0,0,0,45,06:46:00,1677492960,6.77,17:41:00,1677532260,17.68,10.92,1,2,-11,-11,-16,-14,,,,,,7,4.2,4,1,,,,
2023-02-26,-12.3,-14.62,-14.3,-16.3,,-27,84,70.2,69,54,-17.8,-19,-19.4,-20.9,43,28.5,30.5,18,60,32,101.07,100.62,100.69,100.31,99.27,98.83,98.9,98.53,24100,14495.8,12450,800,2.4,2.1,2.1,1.8,32.3,0,0,0,0,1.6,0,3.2,43,06:48:00,1677406680,6.8,17:40:00,1677445800,17.67,10.87,2,2,-12,-12,-15,-14,,,,,,8,5,5,2,,,,
2023-02-25,-12.8,-13.81,-14.1,-15.4,,-26,80,72.5,71.5,63,-16.2,-17.8,-17.9,-19.7,35,24.33,24,13,50,34,101.4,101.28,101.26,101.12,99.6,99.48,99.46,99.32,24100,16975,13050,2000,2,1.8,1.8,1.7,32.1,0,0,0,0,1.2,0,2.2,40,06:50:00,1677320400,6.83,17:38:00,1677359280,17.63,10.8,2,2,-12,-12,-15,-13,,,,,,8,7.2,6,4,,,,
2023-02-24,-13,-15.07,-14.7,-16.4,,-28,75,67.4,66.5,58,-17.1,-19.9,-19.4,-21.7,32,21.42,20,8,44,32,101.31,101.18,101.17,101.03,99.51,99.38,99.38,99.24,24100,24100,24100,24100,2.6,2.1,2.3,2,32.7,0,0,0,0,0.2,0,0.4,39,06:52:00,1677234120,6.87,17:37:00,1677272820,17.62,10.75,2,2,-12,-12,-16,-12,,,,,,8,6.5,5.5,3,,,,
2023-02-23,-6.1,-9.31,-11.2,-16.3,,-26,85,68.3,69.5,54,-8.7,-14.2,-14.9,-21.2,54,39.46,35.5,17,78,31,100.99,100.46,100.42,99.86,99.2,98.7,98.66,98.12,24100,22900,21700,19300,2.3,2.1,2,1.8,29.2,0,0,0,0,0,0,0,45,06:53:00,1677147780,6.88,17:35:00,1677186300,17.58,10.7,3,3,-9,-8,-16,-15,,,,,,8,5,4.5,1,,,,
2023-02-22,0.1,-2.42,-3.55,-7.2,,-16,100,96.4,95.5,91,0,-2.9,-3.8,-7.6,49,33.46,32.5,16,77,31,100.48,100,100.03,99.59,98.76,98.28,98.32,97.87,24100,5841.7,12250,400,2.3,2,2,1.6,21.6,0,0,0,0,9.6,0,14.6,31,06:55:00,1677061500,6.92,17:34:00,1677099840,17.57,10.65,,,-3,-2,-8,-8,,,,,,8,6.9,5.5,3,,,,
2023-02-21,6,2.65,2.65,-0.7,,,99,97,95.5,92,5,2.2,2.5,0,66,40.25,39.5,13,99,19,101.27,100.34,100.5,99.74,99.52,98.61,98.77,98.03,24100,10687.5,12350,600,2.8,2.5,2.5,2.2,15.3,0,0,0,0,13.8,13.8,0,41,06:57:00,1676975220,6.95,17:32:00,1677013320,17.53,10.58,2,2,4,5,-3,-3,,,,,,8,6.8,4.5,1,,,,
2023-02-20,1,-4.18,-4.84,-10.7,,-17,96,87.5,87.5,79,-0.3,-6,-5.7,-11.1,62,30.04,34.5,7,88,19,103.07,102.56,102.26,101.44,101.27,100.77,100.48,99.69,24100,24100,24100,24100,2.5,2.3,2.3,2.1,22.8,0,0,0,0,0,0,0,55,06:59:00,1676888940,6.98,17:30:00,1676926800,17.5,10.52,2,2,0,0,-1,-1,,,,,,8,4.9,4,0,,,,
2023-02-19,-4,-7.57,-7.8,-11.6,,-19,90,86,84.5,79,-6.2,-9.5,-9.7,-13.2,37,19.12,21.5,6,47,29,102.81,102.23,102.23,101.65,101.01,100.43,100.44,99.87,24100,24100,24100,24100,2.4,2.2,2.2,2.1,25.8,0,0,0,0,0,0,0,57,07:01:00,1676802660,7.02,17:29:00,1676840340,17.48,10.47,1,2,-2,-2,-11,-11,,,,,,8,4.9,4,0,,,,
2023-02-18,-1.3,-4.66,-6.75,-12.2,,-16,100,93.8,92.5,85,-1.3,-5.5,-6.4,-11.5,40,26.04,27,14,61,5,101.56,100.3,100.63,99.71,99.78,98.56,98.88,97.99,24100,9941.7,12150,200,2.3,2.2,2.1,2,24.8,0,0,0,0,15.4,4.8,13,47,07:02:00,1676716320,7.03,17:27:00,1676753820,17.45,10.42,1,1,-4,-3,-11,-11,,,,,,8,7.7,6.5,5,,,,
2023-02-17,3.3,1.25,0.89,-1.5,,-6,99,79.6,77.5,56,1,-2.1,-2.2,-5.4,54,29.67,29.5,5,73,27,100.85,100.53,100.26,99.68,99.12,98.8,98.54,97.96,24100,22191.7,12250,400,2.6,2.3,2.2,1.9,17.1,0,0,0,0,7.4,7.4,0,52,07:04:00,1676630040,7.07,17:26:00,1676667360,17.43,10.37,2,2,3,3,-2,-2,,,,,,8,6.5,5,2,,,,
2023-02-16,1.9,-1.6,-2.09,-6.1,,-15,99,93.8,90.5,82,1.6,-2.5,-2.8,-7.2,52,29.92,32.5,13,69,29,101.47,100.95,100.85,100.22,99.71,99.2,99.1,98.49,24100,23100,18500,12900,2.4,2.3,2.2,2.1,20.1,0,0,0,0,0.4,0.4,0,56,07:06:00,1676543760,7.1,17:24:00,1676580840,17.4,10.3,2,2,1,1,0,2,,,,,,8,6.4,4,0,,,,
2023-02-15,-1,-2.77,-3.8,-6.6,,-14,99,97.4,96.5,94,-1.2,-3.1,-3.9,-6.6,62,42.67,40.5,19,96,3,101.51,100.47,100.32,99.12,99.75,98.73,98.58,97.4,24100,14875,12650,1200,2.4,2.3,2.3,2.2,21.8,0,0,0,0,0.2,0,4,60,07:07:00,1676457420,7.12,17:23:00,1676494380,17.38,10.27,1,1,-2,-1,-6,-1,,,,,,8,4.7,4,0,,,,
2023-02-14,-0.9,-3.2,-2.95,-5,,-15,99,95.9,93.5,88,-1.4,-3.8,-4,-6.5,54,45.62,43,32,95,4,100.74,99.55,99.89,99.05,98.99,97.82,98.16,97.33,24100,2233.3,12250,400,2.4,2.3,2.3,2.2,20.9,0,0,0,0,29.2,0.8,33.8,37,07:09:00,1676371140,7.15,17:21:00,1676407860,17.35,10.2,1,1,-1,-1,-1,-1,,,,,,8,4.9,5,2,,,,
2023-02-13,-1.4,-4.05,-3.59,-5.8,,-14,94,76,75,56,-5.8,-7.8,-7.6,-9.4,40,23.67,21,2,55,10,101.37,101.16,101.12,100.86,99.61,99.4,99.36,99.11,24100,24100,24100,24100,2.6,2.2,2.3,2,21.6,0,0,0,0,0.6,0,1,24,07:11:00,1676284860,7.18,17:20:00,1676321400,17.33,10.15,2,2,-2,-1,-5,-5,,,,,,8,4.2,4,0,,,,
2023-02-12,-3.6,-8.35,-7.75,-11.9,,-25,95,76.8,78,61,-5.4,-11.8,-10.6,-15.8,62,32,32.5,3,79,31,101.11,100.85,100.67,100.24,99.33,99.08,98.91,98.49,24100,19991.7,13250,2400,2.4,2.2,2.2,2.1,25.8,0,0,0,0,0.2,0,1,26,07:12:00,1676198520,7.2,17:18:00,1676234880,17.3,10.1,2,2,-7,-7,-8,-8,,,,,,8,5.5,5,2,,,,
2023-02-11,1.9,-2.41,-4.3,-10.5,,-19,98,87.7,86.5,75,1.5,-4.2,-5.2,-12,67,42.79,46.5,26,82,28,100.16,99.3,99.46,98.75,98.41,97.58,97.72,97.03,24100,19754.2,12450,800,2.2,2,2,1.9,22.3,0,0,0,0,1.2,0.6,1,25,07:14:00,1676112240,7.23,17:16:00,1676148360,17.27,10.03,1,1,0,1,-12,-12,,,,,,8,7.7,7.5,7,,,,
2023-02-10,-1,-8.67,-6.05,-11.1,,-21,95,81.6,82.5,70,-4.9,-11.3,-9.8,-14.6,52,24.83,29.5,7,93,17,102.14,101.69,101.27,100.4,100.34,99.91,99.49,98.64,24100,17866.7,12350,600,2.1,2,2,1.9,24.1,0,0,0,0,7.4,0.2,9.4,19,07:15:00,1676025900,7.25,17:15:00,1676061900,17.25,10,1,2,-6,-6,-5,-5,,,,,,8,7.5,6,4,,,,
2023-02-09,-2.5,-4.69,-7.2,-11.9,,-22,96,85.6,83,70,-2.7,-6.8,-8.5,-14.3,35,25.67,26,17,45,33,101.59,100.73,100.86,100.13,99.81,98.98,99.11,98.4,24100,22025,14050,4000,2.1,2,2,1.8,25.2,0,0,0,0,0.8,0,2,18,07:17:00,1675939620,7.28,17:13:00,1675975380,17.22,9.93,1,1,-3,-3,-11,-11,,,,,,8,7.5,6.5,5,,,,
2023-02-08,-0.3,-1.59,-1.75,-3.2,,-13,99,94.1,91,83,-0.7,-2.4,-3.7,-6.7,41,31.67,32,23,55,9,101.99,100.51,100.9,99.82,100.21,98.77,99.15,98.09,24100,10675,12450,800,2.6,2.3,2.2,1.9,19.8,0,0,0,0,2.8,0,5,16,07:18:00,1675853280,7.3,17:12:00,1675888920,17.2,9.9,,,0,0,-4,-4,,,,,,8,7.3,5.5,3,,,,
2023-02-07,-3.2,-5.64,-4.9,-6.6,,-16,96,83.2,86,76,-3.8,-8.1,-6.8,-9.9,41,33.12,31.5,22,60,7,102.68,102.37,102.31,101.93,100.89,100.59,100.53,100.17,24100,20304.2,12650,1200,2.4,2.3,2.2,2,22.9,0,0,0,0,0.4,0,1,15,07:20:00,1675767000,7.33,17:10:00,1675802400,17.17,9.83,1,1,-5,-5,-4,-4,,,,,,8,7.1,5.5,3,,,,
2023-02-06,4.6,1.32,-0.1,-4.8,,-12,99,95.5,91.5,84,3.3,0.7,-1.3,-5.9,44,28.33,27,10,72,21,102.23,101.73,101.9,101.57,100.45,99.98,100.13,99.82,24100,9966.7,13050,2000,,,,,18.1,0,0,0,0,12.8,6.2,9.2,8,07:21:00,1675680660,7.35,17:09:00,1675715940,17.15,9.8,,,4,4,-5,-5,,,,,,8,7,5,2,,,,
2023-02-05,-1.3,-6.5,-5.2,-9.1,,-21,80,72,71,62,-7.5,-10.8,-10.9,-14.3,68,42.21,44,20,86,29,102.51,101.56,100.92,99.33,100.72,99.78,99.15,97.58,24100,22695.8,12850,1600,,,,,23.2,0,0,0,0,0,0,0,21,07:23:00,1675594380,7.38,17:07:00,1675629420,17.12,9.73,1,1,-5,-5,-6,-5,,,,,,8,5.4,5,2,,,,
2023-02-04,-6.3,-11.28,-10.8,-15.3,,-29,88,74.3,75.5,63,-7.2,-15.1,-13.3,-19.5,72,50.54,54.5,37,93,25,99.25,98.85,98.69,98.13,97.49,97.11,96.96,96.43,24100,11837.5,12150,200,,,,,28.8,0,0,0,0,1.1,0,5.6,16,07:24:00,1675508040,7.4,17:05:00,1675542900,17.08,9.68,,,-11,-11,-10,-8,,,,,,8,6.3,5,2,,,,
2023-02-03,2.3,-2.41,-2.7,-7.7,,-15,99,91.2,89.5,80,1.5,-3.6,-3.9,-9.2,61,33.83,35.5,10,90,27,101.59,100.02,99.67,97.75,99.81,98.27,97.93,96.06,24100,15058.3,12250,400,2.1,1.9,2,1.8,20.7,0,0,0,0,26.8,13,13.8,10,07:25:00,1675421700,7.42,17:04:00,1675456440,17.07,9.65,,,2,2,-10,-10,,,,,,8,7.1,4,0,,,,
2023-02-02,-6.8,-10.26,-11,-15.2,,-19,87,72.8,73,59,-12.5,-14.3,-14.8,-17.2,31,16.17,16,1,43,34,101.75,101.64,101.65,101.55,99.95,99.84,99.86,99.76,24100,23300,16900,9700,2.9,2.2,2.4,1.8,29,0,0,0,0,1.2,0,2,9,07:27:00,1675335420,7.45,17:02:00,1675369920,17.03,9.58,1,1,-8,-8,-13,-13,,,,,,8,5.1,5,2,,,,
2023-02-01,-3.7,-9.1,-10,-16.3,,-21,97,78,76.5,56,-0.2,-12.3,-9.2,-18.3,37,21.21,19.5,2,55,36,101.95,101.46,101.06,100.17,100.15,99.69,99.3,98.44,24100,19141.7,14050,4000,3,2.1,2.4,1.8,28,0,0,0,0,0.2,0,0.4,9,07:28:00,1675249080,7.47,17:01:00,1675283460,17.02,9.55,1,1,-8,-7,-12,-12,,,,,,8,4.8,4,0,,,,
2023-01-31,1.3,-0.64,-1.2,-3.7,,-7,100,94.7,92.5,85,-0.6,-1.4,-1.8,-2.9,21,11.75,13.5,6,72,2,101.59,101.31,101.01,100.43,99.84,99.56,99.27,98.7,24100,16400,12850,1600,2.2,2,2,1.8,19.2,0,0,0,0,5.4,0.4,6.2,3,07:29:00,1675162740,7.48,16:59:00,1675196940,16.98,9.5,1,1,1,1,-6,-6,,,,,,8,6,5,2,,,,
2023-01-30,6.4,0.6,0.9,-4.6,,-10,98,90.5,86,74,5,-0.8,-1.9,-8.8,42,25.88,24.5,7,69,24,103.05,102.09,102.23,101.4,101.27,100.32,100.46,99.65,24100,22441.7,13050,2000,2.2,2.1,2,1.9,17.1,0,0,0,0,8.4,6.6,2.4,4,07:31:00,1675076460,7.52,16:58:00,1675110480,16.97,9.45,,,5,5,-4,-2,,,,,,8,7.3,6,4,,,,
2023-01-29,3.5,-1.93,-1.14,-5.8,,-11,86,72.2,71,56,-0.4,-6.3,-5.2,-9.9,55,25.71,29.5,4,77,28,103.04,102.46,102.53,102.02,101.26,100.69,100.76,100.26,24100,24100,24100,24100,2.3,2.1,2.1,1.9,19.1,0,0,0,0,0,0,0,5,07:32:00,1674990120,7.53,16:56:00,1675023960,16.93,9.4,1,1,2,2,-7,-7,,,,,,8,5.9,5,2,,,,
2023-01-28,-1.7,-3.44,-3.85,-6,,-12,81,68.2,67.5,54,-5.2,-8.6,-7.8,-10.3,41,17.88,22.5,4,48,31,102.92,102.65,102.34,101.76,101.14,100.87,100.58,100.01,24100,24100,24100,24100,2.3,2,2.1,1.9,21.9,0,0,0,0,0,0,0,5,07:33:00,1674903780,7.55,16:55:00,1674937500,16.92,9.37,1,1,-1,-1,-6,-4,,,,,,8,3.9,4,0,,,,
2023-01-27,7.5,3.37,2.75,-2,,-9,98,87,85.5,73,6.7,1.3,0.6,-5.4,70,43.17,49.5,29,90,18,101.68,100.84,101.06,100.43,99.93,99.11,99.32,98.71,24100,19316.7,13250,2400,2.4,2.1,2.1,1.8,15.2,0,0,0,0,11.4,11.4,0,9,07:34:00,1674817440,7.57,16:53:00,1674850980,16.88,9.32,1,1,5,7,-6,-6,,,,,,8,7.4,6,4,,,,
2023-01-26,3.3,-2.98,-2.25,-7.8,,-11,94,82.6,82.5,71,0,-5.6,-5,-10.1,62,28.29,32,2,87,19,103.49,102.92,102.52,101.56,101.69,101.14,100.75,99.81,24100,24100,24100,24100,2.3,1.8,1.8,1.2,20.2,0,0,0,0,1,1,0,12,07:35:00,1674731100,7.58,16:52:00,1674764520,16.87,9.28,2,2,0,0,0,0,,,,,,8,8,7.5,7,,,,
2023-01-25,1.5,-1.05,-2.95,-7.4,,-12,94,73.2,73.5,53,-1,-5.3,-5.6,-10.2,45,31.88,26.5,8,64,28,102.95,101.57,101.61,100.28,101.17,99.82,99.86,98.56,24100,23362.5,15250,6400,2,1.5,1.6,1.1,20.9,0,0,0,0,0,0,0,13,07:36:00,1674644760,7.6,16:50:00,1674678000,16.83,9.23,1,1,0,0,-8,-8,,,,,,8,5.4,4.5,1,,,,
2023-01-24,6.4,2.8,3.05,-0.3,,-8,100,94.4,92,84,5.2,2,2,-1.2,71,45.88,48.5,26,88,17,100.56,99.43,99.59,98.63,98.83,97.72,97.89,96.94,24100,14458.3,13250,2400,1.7,1.4,1.4,1.1,14.9,0,0,0,0,10.2,10.2,0,21,07:37:00,1674558420,7.62,16:49:00,1674591540,16.82,9.2,1,1,5,8,-1,1,,,,,,8,7,5.5,3,,,,
2023-01-23,1.3,-1.19,-1.95,-5.2,,-14,98,91.8,93,88,0.4,-2.4,-3,-6.5,48,30.79,32,16,100,17,102.02,101.73,101.47,100.93,100.25,99.97,99.72,99.19,24100,21925,13050,2000,1.5,1.4,1.4,1.2,19.9,0,0,0,0,6.6,3,4.4,45,07:38:00,1674472080,7.63,16:47:00,1674505020,16.78,9.15,1,1,2,2,1,2,,,,,,8,5.6,4,0,,,,
2023-01-22,-1.3,-2.9,-3.75,-6.2,,-14,99,91.6,92.5,86,-1.4,-4.1,-4.5,-7.6,50,36.08,33.5,17,75,2,101.69,100.69,100.6,99.5,99.92,98.94,98.85,97.78,24100,17708.3,12450,800,1.4,1.3,1.3,1.2,21.8,0,0,0,0,2,0,3.6,45,07:39:00,1674385740,7.65,16:46:00,1674418560,16.77,9.12,,,-1,-1,-4,-4,,,,,,8,6.4,4.5,1,,,,
